titulo,subtitulo,descricao,temas,data,ano_mes,ano,mes,hora,turno,n_temas,tamanho_texto,n_palavras_titulo,n_relacionadas,url
"Final dos Jogos Escolares de MG vai reunir cerca de 6,5 mil estudantes-atletas","Disputas do maior evento escolar do país vão ocorrer em Uberlândia, no Triângulo Mineiro, na próxima semana","A partir de terça-feira (30/7), aproximadamente 6,5 mil estudantes-atletas vão disputar, em Uberlândia, a final de 2019 dos Jogos Escolares de...","['Esportes', 'Educação']",2019-07-26 09:21:00-03:00,2019-07,2019,7,9,Manhã,2,427,13,4,https://www.agenciaminas.mg.gov.br/noticia/final-dos-jogos-escolares-de-mg-vai-reunir-cerca-de-6-5-mil-estudantes-atletas
Regional do Jemg reúne cerca de 10 mil estudantes-atletas,"Fase estadual acontecerá no período de 29 de julho a 3 de agosto no município de Uberlândia, no Triângulo Mineiro","Crédito: Tiago Ciccarini Cerca de 10 mil estudantes-atletas disputaram, na última semana, uma vaga para a etapa estadual da...","['Esportes', 'Educação']",2019-07-05 14:02:00-03:00,2019-07,2019,7,14,Tarde,2,486,9,4,https://www.agenciaminas.mg.gov.br/noticia/regional-do-jemg-reune-cerca-de-10-mil-estudantes-atletas
Estudantes de BH vão carregar bandeiras de Brasil e Argentina no Mineirão,"Ao todo, 26 alunos da Escola Estadual Tomás Brandão vão acompanhar de perto a partida válida pela semifinal da Copa América","Esta terça-feira (2/7) é de expectativa para 26 alunos do ensino fundamental da Escola Estadual Tomás Brandão, em Belo Horizonte. Eles terão a...","['Educação', 'Esportes']",2019-07-02 17:02:00-03:00,2019-07,2019,7,17,Tarde,2,425,12,4,https://www.agenciaminas.mg.gov.br/noticia/estudantes-de-bh-vao-carregar-bandeiras-de-brasil-e-argentina-no-mineirao
Governo facilita cadastro de gestor esportivo municipal com passo a passo,"Em vídeo no Youtube, interessados contam com informações para auxiliar no preenchimento","A Secretaria de Estado de Desenvolvimento Social (Sedese), por meio da Subsecretaria de Esportes, disponibilizou vídeo em seu canal do Youtube com...","['Esportes', 'Social']",2019-06-28 11:10:00-03:00,2019-06,2019,6,11,Manhã,2,480,11,4,https://www.agenciaminas.mg.gov.br/noticia/governo-facilita-cadastro-de-gestor-esportivo-municipal-com-passo-a-passo
Governo de Minas inaugura quadra poliesportiva em Andradas e fortalece infraestrutura escolar,Novo espaço amplia oportunidades para prática esportiva e atividades pedagógicas na rede municipal,"O governador Mateus Simões inaugurou, nessa sexta-feira (10/4), a quadra poliesportiva Rita Aparecida Carvalho Giaretta, na Escola Municipal...","['Governo', 'Esportes', 'Educação', 'Governador']",2026-04-11 18:20:00-03:00,2026-04,2026,4,18,Noite,4,630,12,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-inaugura-quadra-poliesportiva-em-andradas-e-fortalece-infraestrutura-escolar
Governo de Minas impulsiona esporte para estudantes com a aquisição de kits pelas escolas,Investimento de R$ 121 milhões do Premiep já transforma as aulas de Educação Física e incentiva a participação dos alunos nos Jogos Escolares de Minas Gerais,As escolas da rede estadual de Minas Gerais vivem um novo momento no incentivo à prática esportiva. Com recursos do Programa Estadual de Melhoria e...,"['Esportes', 'Educação']",2025-07-09 09:30:00-03:00,2025-07,2025,7,9,Manhã,2,802,14,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-impulsiona-esporte-para-estudantes-com-a-aquisicao-de-kits-pelas-escolas
Jemg encerra inscrições nesta sexta-feira (28/6),Interessados nas modalidades individuais e paraolímpicas devem preencher o documento disponível no site do Jemg,Estudantes-atletas devem estar atentos. Termina nesta sexta-feira (28/6) o prazo para inscrições nas modalidades individuais e paralímpicas dos...,"['Social', 'Esportes']",2019-06-27 17:05:00-03:00,2019-06,2019,6,17,Tarde,2,427,6,4,https://www.agenciaminas.mg.gov.br/noticia/jemg-encerra-inscricoes-nesta-sexta-feira-28-6
Beneficiários de programas sociais vibram em partida entre Equador e Japão no Mineirão,Parceria entre a Sedese e a Conmebol disponibilizou 800 ingressos sociais para dois jogos da Copa América,"O empate por 1 a 1 entre Equador e Japão na noite dessa segunda-feira (24/6), no Mineirão, pela Copa América, teve entre os espectadores um público...","['Social', 'Esportes']",2019-06-25 13:13:00-03:00,2019-06,2019,6,13,Tarde,2,983,13,4,https://www.agenciaminas.mg.gov.br/noticia/beneficiarios-de-programas-sociais-vibram-em-partida-entre-equador-e-japao-no-mineirao
Começa em Minas Gerais a etapa regional do Jemg 2019,Cerca de 12 mil estudantes-atletas participam das disputas em sete cidades-sede,Tem início nesta segunda-feira (24/6) - e termina no sábado (29/6) - a etapa regional dos Jogos Escolares de Minas Gerais (Jemg-2019). Cerca de 12...,"['Esportes', 'Educação']",2019-06-24 15:50:00-03:00,2019-06,2019,6,15,Tarde,2,393,10,4,https://www.agenciaminas.mg.gov.br/noticia/comeca-em-minas-gerais-a-etapa-regional-do-jemg-2019
Sedese distribui ingressos sociais para jogos da Copa América,"Para as partidas que acontecem no sábado (22/6) e na segunda-feira (24/6) no Mineirão, em Belo Horizonte, estão disponíveis 800 ingressos",Beneficiários de programas e ações sociais da Secretaria de Estado de Desenvolvimento Social (Sedese) serão contemplados com ingressos...,['Esportes'],2019-06-19 13:45:00-03:00,2019-06,2019,6,13,Tarde,1,810,9,4,https://www.agenciaminas.mg.gov.br/noticia/sedese-distribui-ingressos-sociais-para-jogos-da-copa-america
Governo assegura serviços essenciais à saúde durante Copa América,Secretaria preparou cartilha com orientações aos turistas que pretendem visitar o estado,"A Secretaria de Estado de Saúde (SES) vem se planejando para oferecer apoio à realização da Copa América 2019, que será sediada no Brasil. O...","['Saúde', 'Esportes']",2019-06-13 10:25:00-03:00,2019-06,2019,6,10,Manhã,2,531,9,4,https://www.agenciaminas.mg.gov.br/noticia/governo-assegura-servicos-essenciais-a-saude-durante-copa-america
Governo quer evitar violações de direitos de crianças e adolescentes durante Copa América,Sedese enviou a BH e municípios do entorno da capital Documento Orientador para a proteção deste público durante o evento,"Com o início dos jogos da Copa América nesta sexta-feira (14/6) e como um das ações do Dia Mundial de Combate ao Trabalho Infantil, celebrado nesta...","['Social', 'Esportes']",2019-06-12 12:27:00-03:00,2019-06,2019,6,12,Tarde,2,343,13,4,https://www.agenciaminas.mg.gov.br/noticia/governo-quer-evitar-violacoes-de-direitos-de-criancas-e-adolescentes-durante-copa-america
Comprovação de programas e projetos no ICMS Esportivo bate recorde,"Até 3 de junho, mais de 10,5 mil ações esportivas foram comprovadas em todo o estado",A comprovação da realização de programas ou projetos com recursos do ICMS Esportivo bateu recorde neste ano pelos municípios mineiros. Até o dia...,['Esportes'],2019-06-07 09:15:00-03:00,2019-06,2019,6,9,Manhã,1,467,10,4,https://www.agenciaminas.mg.gov.br/noticia/comprovacao-de-programas-e-projetos-no-icms-esportivo-bate-recorde
Encerrada etapa microrregional dos Jogos Escolares,Participação registrada foi de 35 mil estudantes-atletas em seis mil competições preparatórias para a fase regional,A etapa microrregional dos Jogos Escolares de Minas Gerais (Jemg) chegou ao fim. Com realização em 1.650 escolas em 50 sedes distribuídas pelo...,"['Esportes', 'Educação']",2019-06-06 12:46:00-03:00,2019-06,2019,6,12,Tarde,2,761,6,4,https://www.agenciaminas.mg.gov.br/noticia/encerrada-etapa-microrregional-dos-jogos-escolares
Lei Estadual de Incentivo ao Esporte se consolida a cada ano em Minas Gerais,"Em 2019, o limite para captação de recursos é de R$ 18,1 milhões, o equivalente a 0,05% do ICMS arrecadado em 2018","Desde a sanção da Lei 20.824/2013, que fomenta a prática esportiva em Minas Gerais, os projetos apresentados por entidades sem fins lucrativos,...",['Esportes'],2019-05-22 16:02:00-03:00,2019-05,2019,5,16,Tarde,1,731,14,4,https://www.agenciaminas.mg.gov.br/noticia/lei-estadual-de-incentivo-ao-esporte-se-consolida-a-cada-ano-em-minas-gerais
Definidas as cidades-sedes das etapas regional e estadual do Jemg,"Nesta semana, mais sete municípios recebem milhares de estudantes na penúltima semana da etapa microrregional","O Governo de Minas definiu as seis cidades-sede da etapa regional dos Jogos Escolares de Minas Gerais – Jemg 2019, bem como o município que...","['Esportes', 'Educação']",2019-05-21 09:45:00-03:00,2019-05,2019,5,9,Manhã,2,544,10,4,https://www.agenciaminas.mg.gov.br/noticia/definidas-as-cidades-sedes-das-etapas-regional-e-estadual-do-jemg
Governo de Minas seleciona 29 municípios para o programa Geração Esporte,"Com investimento de mais de R$ 7,6 milhões, programa da Sedese promove inclusão esportiva de crianças e adolescentes","O Governo de Minas publicou, na sexta-feira (4/7), o resultado do edital do programa Geração Esporte. A lista contempla 29 municípios que serão...","['Social', 'Esportes']",2025-07-07 13:20:00-03:00,2025-07,2025,7,13,Tarde,2,565,11,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-seleciona-29-municipios-para-o-programa-geracao-esporte
Interno do Centro Socioeducativo de Juiz de Fora ganha vaga em time de futebol,"Destaque nas oficinas esportivas da unidade, jovem é selecionado para o time sub-17 do Uberabinha e vai jogar série A do Campeonato Mineiro","Como toda criança, Arthur Aguiar* sempre sonhou em ser jogador de futebol e adorava jogar bola com os amigos na rua de casa. O tempo passou e a...","['Esportes', 'Segurança']",2019-05-02 13:57:00-03:00,2019-05,2019,5,13,Tarde,2,672,14,4,https://www.agenciaminas.mg.gov.br/noticia/interno-do-centro-socioeducativo-de-juiz-de-fora-ganha-vaga-em-time-de-futebol
Inscrições abertas para competições no Jemg,Interessados em disputas individuais e paraolímpicas devem se inscrever até o dia 28/6,"Estão abertas, até o dia 28 de junho, as inscrições nas modalidades individuais e paralímpicas para a etapa estadual dos Jogos Escolares de Minas...","['Social', 'Esportes', 'Educação']",2019-04-25 11:15:00-03:00,2019-04,2019,4,11,Manhã,3,272,6,4,https://www.agenciaminas.mg.gov.br/noticia/inscricoes-abertas-para-competicoes-no-jemg
Esporte mobiliza jovem para o ensino superior,Paixão pelo futebol foi combustível para João Marcos Oliveira cursar Educação Física,"O sonho de ser jogador profissional de futebol terminou há cerca de um ano para João Marcos Rodrigues de Oliveira, um jovem de 18 anos que mora no...","['Esportes', 'Educação']",2019-04-19 10:05:00-03:00,2019-04,2019,4,10,Manhã,2,1173,7,4,https://www.agenciaminas.mg.gov.br/noticia/esporte-mobiliza-jovem-para-o-ensino-superior
Estudantes da rede estadual participam do Combate Games,Disputa reúne estudantes atletas de artes marciais e vale vagas para a competição mundial na Europa,"Nesta quinta-feira (18/4), 22 estudantes de escolas estaduais de vários municípios mineiros participam do Campeonato Brasileiro Escolar de Combate...","['Esportes', 'Educação']",2019-04-17 13:42:00-03:00,2019-04,2019,4,13,Tarde,2,650,8,4,https://www.agenciaminas.mg.gov.br/noticia/estudantes-da-rede-estadual-participam-do-combate-games
"Com recorde de inscritos, Jogos Escolares têm início na próxima semana","Competições da microrregional começam a partir de segunda-feira, dia 22 de abril, e serão realizadas até 2 de junho","Estudantes-atletas dão o pontapé inicial na próxima segunda-feira (22/4) aos Jogos Escolares de Minas Gerais (Jemg), na etapa  microrregional da...",['Esportes'],2019-04-17 11:46:00-03:00,2019-04,2019,4,11,Manhã,1,494,11,4,https://www.agenciaminas.mg.gov.br/noticia/com-recorde-de-inscritos-jogos-escolares-tem-inicio-na-proxima-semana
Mineirinho sedia final inédita da Superliga Feminina de Vôlei,"Itambé/Minas e Dentil/Praia Clube abrem disputa do título no próximo dia 21, às 11h","O ginásio do Mineirinho, em Belo Horizonte, administrado pela Subsecretaria de Esportes da Secretaria de Estado de Desenvolvimento Social (Sedese),...",['Esportes'],2019-04-16 11:44:00-03:00,2019-04,2019,4,11,Manhã,1,554,9,4,https://www.agenciaminas.mg.gov.br/noticia/mineirinho-sedia-final-inedita-da-superliga-feminina-de-volei
Minas Gerais recebe Festival Paralímpico,"O evento, que está em sua segunda edição, tem como objetivo fomentar o esporte para pessoas com deficiência","Segundo estado com maior número de municípios participantes, Minas Gerais começa a se organizar para receber o Festival Paralímpico, previsto para...","['Social', 'Esportes', 'Educação']",2019-04-11 12:26:00-03:00,2019-04,2019,4,12,Tarde,3,387,5,4,https://www.agenciaminas.mg.gov.br/noticia/minas-gerais-recebe-festival-paralimpico
Inscrições para o Jemg batem novo recorde,"Neste ano, 839 cidades garantiram vaga na competição voltada para rede pública e particular de ensino","Os Jogos Escolares de Minas Gerais (Jemg) alcançaram nova marca em 2019. Em mais um recorde, o maior evento esportivo-social do Brasil recebeu...",['Esportes'],2019-03-13 10:44:00-03:00,2019-03,2019,3,10,Manhã,1,502,7,4,https://www.agenciaminas.mg.gov.br/noticia/inscricoes-para-o-jemg-batem-novo-recorde
Sedese divulga municípios aptos a participarem do ICMS Esportivo,Cadastro das atividades esportivas do ano base 2018 deve ser feito até o dia 30 de março. Participação é recorde,"A Secretaria de Estado de Desenvolvimento Social (Sedese), por meio da Subsecretaria de Esportes, divulga a listagem dos municípios habilitados...","['Social', 'Esportes']",2019-03-12 10:10:00-03:00,2019-03,2019,3,10,Manhã,2,528,9,4,https://www.agenciaminas.mg.gov.br/noticia/sedese-divulga-municipios-aptos-a-participarem-do-icms-esportivo
Definidas as cidades-sede da etapa microrregional do Jemg,Municípios interessados em garantir uma vaga para as disputas têm até o próximo dia 11 para fazer as inscrições,"O Governo de Minas já definiu os municípios-sede da etapa microrregional dos Jogos Escolares de Minas Gerais (Jemg) 2019, o maior evento...","['Esportes', 'Educação']",2019-03-07 11:01:00-03:00,2019-03,2019,3,11,Manhã,2,475,8,4,https://www.agenciaminas.mg.gov.br/noticia/definidas-as-cidades-sede-da-etapa-microrregional-do-jemg
Pará de Minas e Araguari são definidas como sedes da etapa estadual dos Jogos Escolares de Minas Gerais ,Próxima fase da competição organizada pelo Governo do Estado será realizada entre 4 e 24/8,"As cidades de Pará de Minas, na Região Metropolitana de Belo Horizonte (RMBH), e Araguari, no Triângulo Mineiro/Alto Paranaíba, vão sediar as...","['Social', 'Esportes', 'Educação']",2025-07-03 17:40:00-03:00,2025-07,2025,7,17,Tarde,3,382,18,4,https://www.agenciaminas.mg.gov.br/noticia/para-de-minas-e-araguari-sao-definidas-como-sedes-da-etapa-estadual-dos-jogos-escolares-de-minas-gerais
Inscrições para o Jemg terminam na próxima segunda (11/3),Representante municipal deve acessar o site da competição para inscrição das cidades e escolas,Últimos dias para inscrições nos Jogos Escolares de Minas Gerais (Jemg) de 2019. Para garantir participação no maior evento esportivo-social do...,"['Esportes', 'Educação']",2019-03-06 10:39:00-03:00,2019-03,2019,3,10,Manhã,2,352,9,4,https://www.agenciaminas.mg.gov.br/noticia/inscricoes-para-o-jemg-terminam-na-proxima-segunda-11-3
Jogos Escolares de Minas Gerais já têm 668 municípios inscritos,"Para garantir uma vaga no evento, representante municipal deve acessar o site da competição","O término das inscrições será daqui a 13 dias, mas quase 80% dos municípios mineiros já garantiram uma vaga nos Jogos Escolares de Minas Gerais...","['Esportes', 'Educação']",2019-02-26 15:25:00-03:00,2019-02,2019,2,15,Tarde,2,541,10,4,https://www.agenciaminas.mg.gov.br/noticia/jogos-escolares-de-minas-gerais-ja-tem-668-municipios-inscritos
